Ward,Total - Household total income groups in 2015 for private households - 25% sample data,"Under $20,000","$20,000 to $39,999","$40,000 to $59,999","$60,000 to $79,999","$80,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 and over",More than 100000,Polygon
CAL - WARD - WARD 13  (4.5%),32110,1215,2335,3310,3410,3850,4385,3505,4685,5420,17995,"POLYGON ((-114.0710958004 50.9504726587, -114.0712325348 50.9504725817, -114.0731219752 50.95047149940001, -114.0732871546 50.9504714031, -114.0733208241 50.9504713838, -114.0733794731 50.9504713496, -114.073440812 50.9504713138, -114.0739950348 50.9504709891, -114.0776713326 50.9504687694, -114.0783136015 50.9504683693, -114.0803300199 50.950467091600004, -114.0831028983 50.9504652774, -114.0837908083 50.9504648173, -114.084228668 50.9504645222, -114.0844438804 50.9504643776, -114.08453762780002 50.9504643205, -114.0846274118 50.9504643481, -114.0848096696 50.950464411, -114.0871128545 50.9504651746, -114.0883583752 50.9504655686, -114.0899331722 50.9504660477, -114.0944637692 50.9504673078, -114.0945175055 50.9504673219, -114.0946743596 50.9504673621, -114.0947559489 50.9504673831, -114.0948680794 50.9504700987, -114.09486805830001 50.9504947049, -114.0950036056 50.9504833044, -114.0950930364 50.950475547900005, -114.0983619377 50.950554672, -114.1064163809 50.95054627430001, -114.10890010680001 50.9505435723, -114.1089730987 50.9505434925, -114.1090289683 50.95054345930001, -114.1173018371 50.9505382017, -114.1178712259 50.950537819, -114.1179366664 50.9505377745, -114.11796100980001 50.950537758, -114.1180641024 50.9505328263, -114.1193658398 50.9504705437, -114.1196996152 50.9504651965, -114.1217280803 50.9504716548, -114.1233132204 50.950471042, -114.1237201342 50.9504696147, -114.1238004861 50.9504693326, -114.1246539786 50.95046633380001, -114.125036663 50.9504649871, -114.12646965630002 50.9504600271, -114.1267601069 50.9504590201, -114.1281856816 50.9504553983, -114.1294622218 50.9504581571, -114.1312068239 50.9504615107, -114.13168762390002 50.9504638805, -114.13246350950001 50.9504676994, -114.1326091652 50.9504684161, -114.1331300718 50.950467792, -114.1337564013 50.9504670387, -114.135039968 50.9504676904, -114.1367260112 50.9504675709, -114.1369938773 50.950467549200006, -114.1372620373 50.9504682799, -114.1375311523 50.9504690124, -114.1375921303 50.9504691779, -114.13813572850002 50.9504706561, -114.138635763 50.9504720135, -114.1401873882 50.9504712088, -114.1407695744 50.9504627377, -114.1411349208 50.950466880700006, -114.1412806501 50.9504664897, -114.1412806481 50.9503949617, -114.1412806484 50.9503823776, -114.1412806483 50.9503823426, -114.1412797443 50.9492860532, -114.141278898 50.9482599278, -114.1412787132 50.9480360744, -114.1412777886 50.9469155236, -114.141276392 50.9446950931, -114.1412761638 50.9443897175, -114.14127616230002 50.9443882908, -114.141275237 50.9431476972, -114.14127357090001 50.939906989200004, -114.1412715986 50.9360696071, -114.1412715308 50.9359387528, -114.1412715151 50.9359086878, -114.141271515 50.9359086519, -114.1412714156 50.9356462249, -114.14127141490002 50.9356454949, -114.1412694122 50.9303569095, -114.1412693101 50.93001370700001, -114.1412691283 50.9294093897, -114.1412688801 50.9287437109, -114.1412683998 50.9274546686, -114.1412661543 50.9214260682, -114.1633388882 50.9214491716, -114.1635409625 50.9214493634, -114.1635412882 50.9214493639, -114.17495834 50.9214486704, -114.1865619932 50.9214468423, -114.186695094 50.9214468138, -114.1866954212 50.9214468142, -114.1980782691 50.9214521982, -114.2095065648 50.9214562778, -114.2097685814 50.9214563549, -114.2097712662 50.9198443294, -114.2097801928 50.9144503306, -114.2097808439 50.91405235170001, -114.2097894248 50.9090563227, -114.2097908078 50.9082511123, -114.2097932774 50.9068101426, -114.2097932779 50.9068099394, -114.2097958048 50.9053649661, -114.2097987816 50.9036622924, -114.2098059578 50.8995679466, -114.2098081695 50.8982682787, -114.2098173454 50.892874307, -114.20981812 50.8924187078, -114.2098187296 50.8919672101, -114.1981214211 50.8919755932, -114.1868861111 50.8919788633, -114.186672227 50.8920041707, -114.18655159900001 50.8920184436, -114.1862473194 50.8920544453, -114.1749877439 50.892032382, -114.1715572345 50.8920254566, -114.1673564872 50.8920168419, -114.1673566487 50.8920619022, -114.1635565554 50.8920533363, -114.1634711161 50.8920531647, -114.16321378610002 50.8920526491, -114.1601863597 50.8920465353, -114.1598764135 50.8920459047, -114.1598762577 50.891999967, -114.1565906347 50.8920031949, -114.1518572069 50.8919950838, -114.148814718 50.8919899164, -114.1461625451 50.8919848595, -114.1413518166 50.8919768974, -114.1413518173 50.8919438053, -114.1406894937 50.8919428712, -114.1406184277 50.8918978227, -114.1406184592 50.8914971178, -114.1405194 50.89149697820001, -114.1405197072 50.8883942406, -114.1286990255 50.8884089375, -114.1230386922 50.8884155061, -114.1230419874 50.8848666605, -114.1171858698 50.884871172, -114.1169756468 50.8848713289, -114.1169755558 50.884871329, -114.1158890476 50.8848709293, -114.1156845626 50.8848707869, -114.1148899816 50.8848705188, -114.1146843655 50.8848704486, -114.1141938681 50.8848701446, -114.1141920817 50.884870143700006, -114.1141920946 50.8848701751, -114.1143393118 50.8852099513, -114.1145213585 50.8856301067, -114.1161273568 50.8893363395, -114.1158430334 50.8893353634, -114.1125743616 50.89137936470001, -114.10553340040002 50.8913835379, -114.1053891081 50.8913835828, -114.1052475961 50.891383626, -114.0998140166 50.8913865649, -114.09528105000001 50.891388829600004, -114.0950792691 50.8911872384, -114.0945060684 50.8911875825, -114.09445176370001 50.8911876138, -114.0942825439 50.8897104228, -114.0941982145 50.8889742999, -114.0941993708 50.8884912792, -114.0941433579 50.8884912794, -114.094113022 50.8884912922, -114.0941003355 50.888491297, -114.0941003378 50.8884895691, -114.0941004938 50.8883864189, -114.0941005337 50.8883596548, -114.0941008875 50.8881246799, -114.0941035231 50.8863719267, -114.0941035417 50.8863600024, -114.0941057732 50.8848765205, -114.0941092106 50.8827155331, -114.0941099744 50.8822354573, -114.0941100664 50.8821781587, -114.094112713 50.8805297954, -114.0941149777 50.8791194106, -114.0941155459 50.8787658625, -114.09411728640002 50.8776821866, -114.0941173555 50.87763890250001, -114.0941173554 50.8776388422, -114.0941169613 50.8774566055, -114.0941124236 50.8753589077, -114.0941124066 50.8753511665, -114.0941123154 50.8753087113, -114.0941101109 50.8742895789, -114.0941097249 50.8741113175, -114.09396678730002 50.874111248300004, -114.0938369556 50.8741111855, -114.0938239491 50.8741111789, -114.0938257181 50.8704106677, -114.0938266416 50.8700745388, -114.093839647 50.8700745526, -114.09396997910001 50.8700746941, -114.0941124897 50.870074849, -114.0941168241 50.8684830505, -114.0941168617 50.8684692392, -114.09412967740002 50.8637615623, -114.0941312188 50.8631951127, -114.0941338323 50.8630129711, -114.0938589712 50.86301415620001, -114.0938459679 50.8630142125, -114.0909700538 50.8630129868, -114.0909570504 50.8630129808, -114.0908857847 50.8630129491, -114.0908727813 50.863012943, -114.0887324676 50.8630119818, -114.0875752176 50.8630114461, -114.0843794367 50.8630099066, -114.0843664333 50.8630098998, -114.0842405232 50.863009837, -114.0841941917 50.8630098138, -114.0840787693 50.8630097568, -114.0840657659 50.86300975, -114.0839113519 50.8630096966, -114.08285375980002 50.8630093256, -114.08282653140002 50.8630093162, -114.0824545011 50.8628332224, -114.0822740742 50.8627477918, -114.0822206893 50.8623748965, -114.0819591186 50.8619772722, -114.081644219 50.861151517, -114.0815953239 50.8607998167, -114.0816254886 50.8606582927, -114.0819966502 50.8602049445, -114.0817375043 50.8591550288, -114.0804335692 50.8592140102, -114.0799506087 50.8584680983, -114.0799356097 50.85805276050001, -114.080373874 50.8576629128, -114.0800985992 50.8572336845, -114.0801586342 50.8570498422, -114.0798420803 50.8566478364, -114.07998720460002 50.855956395, -114.0795960511 50.8559560718, -114.0795199587 50.8557790615, -114.0786473509 50.8537490597, -114.0776889078 50.8529812346, -114.0762564753 50.8522167437, -114.0754992886 50.8529216185, -114.0747625565 50.8532954416, -114.0742913989 50.8536571992, -114.0740470534 50.8541114256, -114.0739927851 50.8542123066, -114.07397442470001 50.854209229, -114.0739560513 50.8542061825, -114.0739376652 50.8542031672, -114.0739192666 50.854200183, -114.0739008556 50.8541972301, -114.073882432 50.8541943083, -114.0738639963 50.854191417600006, -114.0738455485 50.8541885582, -114.0738270886 50.854185730000005, -114.073808576 50.8541829273, -114.0737900516 50.854180156, -114.07377151550001 50.85417741610001, -114.0737529676 50.8541747078, -114.0737344083 50.8541720309, -114.0737158378 50.8541693854, -114.0736974394 50.8541662465, -114.0736788423 50.8541636702, -114.0736600598 50.8541616389, -114.0735187328 50.8541428493, -114.0733766717 50.8541263988, -114.07323402 50.8541121544, -114.0732338026 50.8541121338, -114.0731019958 50.8540999077, -114.0729697694 50.8540896251, -114.0728372242 50.8540811533, -114.0728261826 50.8540802966, -114.0728151091 50.8540796505, -114.07280400740001 50.8540792034, -114.0728038171 50.8540791928, -114.0726599581 50.854071736, -114.0725158629 50.8540663581, -114.0723716196 50.8540629091, -114.072348155 50.85406230150001, -114.072324681 50.8540618996, -114.0723011993 50.8540616816, -114.0722777311 50.8540611379, -114.0722542554 50.8540607779, -114.0722307736 50.8540605798, -114.072228585 50.8540605488, -114.0722058433 50.854060081, -114.0721830958 50.8540597728, -114.0721603438 50.854059603, -114.07210936290001 50.854058863800006, -114.072058376 50.8540583167, -114.07200738550002 50.8540579148, -114.0720061073 50.854057903, -114.0719553471 50.8540574085, -114.0719045838 50.8540570598, -114.0718538189 50.8540568102, -114.0718521004 50.8540568013, -114.07185187320002 50.8540567997, -114.0718014301 50.8540565506, -114.07175098600001 50.8540563989, -114.0717005415 50.8540562985, -114.07105203850001 50.8540554104, -114.07105446900002 50.8533396983, -114.0709001383 50.853339811, -114.07076895 50.8533399059, -114.070769883 50.853069576, -114.0707714988 50.852601937900005, -114.070771878 50.8524921388, -114.0707724421 50.8523290305, -114.0707856242 50.8485136902, -114.0650870372 50.8485098333, -114.0650740378 50.8485098244, -114.059376931 50.84852335600001, -114.0593639317 50.8485233869, -114.052415844 50.8485278991, -114.0524028446 50.8485279067, -114.0519803337 50.8485282854, -114.0519673344 50.8485282975, -114.0480292017 50.848531754700005, -114.0480162023 50.8485317655, -114.0479555653 50.8485318551, -114.047942566 50.8485318748, -114.0476697989 50.8485322787, -114.0476567996 50.8485322975, -114.0476562998 50.8487595605, -114.0419640067 50.8487628626, -114.0419510073 50.84876287, -114.0393984923 50.8487642603, -114.0393854929 50.8487642674, -114.0391867769 50.8487643037, -114.039114617 50.8487643171, -114.0391016176 50.8487643197, -114.0374951987 50.8487651498, -114.0366910818 50.8487655564, -114.0366780824 50.8487655632, -114.0362585842 50.8487659999, -114.03624558480001 50.8487660139, -114.0362456023 50.8487611853, -114.0362456082 50.8487595761, -114.0362002892 50.8487596019, -114.034661063 50.8487604611, -114.0346480636 50.8487604686, -114.0345698059 50.8487605115, -114.0345282842 50.8487605337, -114.0345152848 50.8487605412, -114.0327979038 50.8487613313, -114.0327849044 50.8487613368, -114.0304736434 50.8487623389, -114.0304617971 50.8487623438, -114.0302845279 50.8487612122, -114.02489688460001 50.8487696609, -114.0248838852 50.8487696807, -114.0248740342 50.8487244989, -114.0248336685 50.8487245381, -114.02483381870002 50.848686432, -114.0248338838 50.8486700971, -114.0248340177 50.8486361264, -114.0248343819 50.8485437366, -114.024561783 50.8485430598, -114.024548785 50.8485430275, -114.024370391 50.8485426091, -114.0243573917 50.8485425785, -114.0242629993 50.8485423204, -114.0242499999 50.8485422844, -114.0234191852 50.8485399962, -114.0241108226 50.8493959064, -114.024729683 50.8501636239, -114.0260066329 50.8517248387, -114.0274271782 50.8534676265, -114.0277579701 50.8538734364, -114.0292974311 50.8557717116, -114.0299334762 50.8565523996, -114.0310868714 50.8579825699, -114.0311934425 50.8581147092, -114.0315219935 50.8585186208, -114.0323273841 50.8594892886, -114.0333359836 50.8607517277, -114.0343661783 50.8619955835, -114.0356315763 50.8635542318, -114.0366895872 50.864857018100004, -114.0375601076 50.8659377963, -114.0376484693 50.8660474963, -114.0380238979 50.8665187388, -114.0380540956 50.8665566425, -114.0386468265 50.8673006254, -114.0389491429 50.86768007490001, -114.0391311651 50.8679085347, -114.0394252445 50.8683190471, -114.03981120350001 50.8689066503, -114.0405346971 50.8701001049, -114.0416121454 50.87183584720001, -114.0435843212 50.8750126147, -114.0439356678 50.8755785111, -114.0439776521 50.8756461324, -114.0440058513 50.8756915518, -114.0440153118 50.875706789, -114.0440290543 50.8757289217, -114.0447584982 50.8769037498, -114.045346361 50.8778505026, -114.0453630396 50.8778775785, -114.0485175801 50.8830213979, -114.0543618154 50.8925478232, -114.0543921903 50.8925973231, -114.0544183381 50.8926396105, -114.0574557229 50.897551299, -114.061398583 50.9037166247, -114.062171403 50.9049872933, -114.0622059842 50.9050441507, -114.0622126665 50.9050547094, -114.0622352865 50.9050904531, -114.0622854037 50.905169644, -114.0624844096 50.905484096900004, -114.0629596012 50.9062349348, -114.06442029160002 50.90854277430001, -114.0674483815 50.9133763349, -114.0674879132 50.9134394286, -114.0675204307 50.91348827280001, -114.06817612270001 50.91447315200001, -114.0702166843 50.9177968112, -114.0705645022 50.9184191155, -114.0708675496 50.9188926447, -114.0710842645 50.919393554, -114.0713443697 50.9200219748, -114.0716479111 50.9208052359, -114.0717955741 50.9213523296, -114.0718754522 50.9216751383, -114.0719528978 50.9223050353, -114.0719487939 50.92255186970001, -114.0719424955 50.9229307125, -114.0718186853 50.9237362498, -114.0716298471 50.9246088898, -114.071381352 50.9254623067, -114.0711494825 50.9261427297, -114.0711187885 50.9262327986, -114.0709924259 50.9261998025, -114.0709766395 50.9262416988, -114.0709538446 50.9263041477, -114.0709390863 50.9263393477, -114.07091533820001 50.9263998543, -114.0708890421 50.9264676723, -114.0708650903 50.9265252591, -114.0708437731 50.9265783503, -114.0708148387 50.926648376, -114.0707811214 50.92672646670001, -114.0707409892 50.9268179957, -114.070709314 50.9268902309, -114.0706778293 50.9269615841, -114.0706527271 50.927017886, -114.0706336331 50.9270609, -114.0706132496 50.927106243900006, -114.0705680991 50.927204878000005, -114.0705256313 50.9272979601, -114.070488303 50.9273762264, -114.07045597150001 50.9274411027, -114.0704492769 50.9274549539, -114.0704250677 50.9275066723, -114.0704126334 50.9275327874, -114.0703711273 50.9276206789, -114.0703254138 50.9277145081, -114.0702781743 50.927809711, -114.0702510371 50.927865089, -114.0702304354 50.92790771, -114.0701901181 50.9279911211, -114.070186071 50.9279995076, -114.0701341055 50.9281060899, -114.07008863480002 50.9281993597, -114.0700546848 50.928268997100005, -114.0700033824 50.9283742261, -114.0699950381 50.9283913434, -114.06996055460002 50.9284620724, -114.0699054611 50.928575079, -114.0698604617 50.9286673739, -114.0698188502 50.9287527265, -114.0697927149 50.9288063337, -114.0697761824 50.9288396297, -114.0697421672 50.9289081297, -114.0697326295 50.9289273379, -114.0696956056 50.9290034605, -114.0696661318 50.9290640575, -114.06965411140001 50.92908877170001, -114.0696197293 50.9291594592, -114.0695811748 50.9292387498, -114.0695617528 50.9292786568, -114.0695485056 50.9293059293, -114.069534304 50.9293351667, -114.0695297388 50.929344563, -114.0694908258 50.9294259332, -114.0694620631 50.9294838822, -114.0694379 50.9295336269, -114.0694138219 50.9295831937, -114.06940590840001 50.9295994845, -114.06937434 50.9296668269, -114.0693259191 50.9297641499, -114.06928215740001 50.9298542008, -114.0692402592 50.9299414557, -114.0691995007 50.9300232278, -114.0691938122 50.9300348848, -114.0691583405 50.9301075794, -114.0691154172 50.930195545, -114.0690598046 50.9303095133, -114.0690169735 50.9303984462, -114.0689713511 50.93049408980001, -114.0689266608 50.93058917380001, -114.0688671879 50.9307157122, -114.0687955168 50.9308812659, -114.0687480437 50.9309892123, -114.0687088962 50.9310880659, -114.0686807569 50.9311591189, -114.0686473777 50.931249275000006, -114.0686149066 50.9313369817, -114.0686078544 50.9313560309, -114.068592749 50.9314012312, -114.0687080228 50.9314550085, -114.06869099020001 50.9315024466, -114.06853892520002 50.9319259741, -114.0684205096 50.9324706172, -114.0683551129 50.9330403621, -114.0683427753 50.93366034470001, -114.0683568199 50.93420491, -114.0684244231 50.9348129691, -114.06876307670001 50.9365100172, -114.0692646676 50.9390233363, -114.0693378841 50.9393901805, -114.06934840760002 50.9394429036, -114.0693533007 50.9394667805, -114.0701490751 50.943349171, -114.0705639111 50.945447754700005, -114.0706862252 50.9464271019, -114.0708546755 50.9480910474, -114.071081507 50.950331493, -114.0710838782 50.9503549129, -114.0710958004 50.9504726587))"
